business_id,uid,rid,stars,comment
gYAM9MZ_s-YKIUZSZ2Evyg,2HXzmRsuudk9k9UMRsILGQ,8ffpNV6iUhoZU61SqHSJLw,3,Food here was really good; had the beef dip; bruschetta w/ mozzarella sticks  and a couple of their blond beers. I think speaking French helps quite a bit in this place! I'd be back next time I'm in Monrrrreal.
gYAM9MZ_s-YKIUZSZ2Evyg,KnKu1SPQTNvaMf9g4D_9Ow,ShqLfsGjuIlhz6SFSDlCDQ,4,Service was great. Chocolate brownies were fantastic. Had poutine here for the first time . The beer was brewed on the premises it was great beer along with a lesson on the ingredients that were used to make the beer.
gYAM9MZ_s-YKIUZSZ2Evyg,ov5NSrwcL4e9qhX9ieI0Bw,84u-GmcU6NlmdW4TKc_HMA,5,I stopped by while wandering around town on a Wednesday at 530. I wanted to watch the hockey game that was going on and I wanted some bar food. I sat at the bar since I was by myself. This was really good. I had the peppy chili flatbread pizza. It mentions that it's hot but I didn't taste any spiceyness (which is good - I didn't want too spicy) I accompanied it with a beer sangria. Also really good. The service was fast and friendly. ..It's not award winning but it is good bar food and that was all I was looking for!
gYAM9MZ_s-YKIUZSZ2Evyg,VUTKNenrXgZit1k_ZVcJQQ,Y0bZPKJVE3Eh0KXf-opSfw,5,My Seafood Linguine and a pitcher of Sangria was delicious!..My friends had the beef de jus (3.5*) and pizza (4*)...Good service!
gYAM9MZ_s-YKIUZSZ2Evyg,mhhxx62w2bISY8_iw3k78g,SQc_i8SOYbQOElEuH_6ZGA,4,We came for the drinks but we stayed for the beef. .This place has literally the best beef I've tasted in a burger and it arrived at my table 8 minutes after I ordered it from our most helpful server; Hannah! Literally; she was phenomenal. .I ordered the 3 Brasseur burger with the maxi fries. My girlfriend ordered the Brie Blue burger. While the flavors on my burger were perfectly balanced; the blue cheese was overpowered by the balsamic reduction on the brie blue burger..As for the drinks; we were less than thrilled with the new editions to the beer cocktails menu made with Les 3 Brasseurs' white and blonde beers brewed on-site. The Moscow mule I ordered was missing the signature sweetness of a ginger beer. The strawberry rhubarb seemed more like a glass of white beer with a slight aftertaste of strawberry. The next time we come for burgers we'll plan to order IPAs..Pro tip: Even if the line looks long; don't worry. On a Saturday night during Nuit Blanche we got a table for 2 in less than five minutes.
gYAM9MZ_s-YKIUZSZ2Evyg,dHUSgYKmfNVURDuokHWQyg,T-Q8DvNdbI0fY0Jm8yau6Q,3,Bon rapport qualité / prix. Digne d'une brasserie de centre ville. Toutefois si vous aimez vraiment les quesadillas si le gout est ok cela est loin du compte pour les amateurs de cuisine espagnole. Ma bavette était très bonne; dommage qu'il ait fallu renvoyer la première servie avant d'avoir la cuisson demandée (bleue). Accueil ok mais serveurs débordés pour être réellement à l'écoute.
gYAM9MZ_s-YKIUZSZ2Evyg,pILwv96yeZsmUjglRsSuDw,9dKv22R0g1AzlyPZVU-QVA,3,Come for the beer; leave before the food comes...I had a hankering for tarte flambé; the Alsatian relative of pizza. I was willing to put my high expectations formed from multiple visits to Strasbourg in check. (You would assume that you could get descent Alsatian food in Francophile Québec...) By any standard; it was awful. Soggy and chewy crust and toppings lost everything in translation.
gYAM9MZ_s-YKIUZSZ2Evyg,RUep7rEnzcFcCA8XobtNSg,LSlU7zDbis8-TnmbMP8S8g,2,Si vous avez soif; si vous souhaitez être servi promptement; alors c'est pas ici que ça se passe!   Cela appris au moins 10 minutes pour prendre notre commande (bières seulement.... la bouffe madame c'est tantôt; m'a t-on dit) 30 minutes plus tard les bières sont arrivées.... et c'est seulement là que nous avons pu commander à manger.... .Les bières étaient bonnes... mais le service pourri!
gYAM9MZ_s-YKIUZSZ2Evyg,gV8FthhicAOTMJnKSV63XQ,eD-L1C4doc4mNjim5Tb4QQ,3,they used to offer free peanuts which was a plus.Now; only the beer is still a reason..good for few friends drinking after work.
gYAM9MZ_s-YKIUZSZ2Evyg,A1KW5YLXdhvLIYDhN76tGw,eAIoPbWgWhSw6YdgIu381Q,2,I'm sure excellent meals have been served here; however; the day that I visited was definitely NOT one of them. My husband and I ordered Poutine as a starter and found it okay. You could definitely tell the fries were of the generic food service variety; and the gravy tasted as if it came straight from the jar. My husband ordered the pork shank and mash and was definitely let down. There was far more inedible fat and connective sinews than actual meat. I ordered the peppy pizza which was okay but wound up picking most of the pepperoni off because it was filled with hard gristle! I really wanted to give them a decent review; and I'm sure that other locations in MTL are decent; however; this one just didn't hit the mark- at all.
gYAM9MZ_s-YKIUZSZ2Evyg,wB8X7GJVQtNQs9ofuG2vlA,HH8Xge9QLibIooiVQ9EQuQ,2,Good beer that they brew on site...but awful food. ..I got the thin crust pizza like dish...it tastes like totinos frozen pizza in the states. Awful...Terrible decision on the first night of the bachelor party. Don't waste your time...this is like a Canadian applebees.
gYAM9MZ_s-YKIUZSZ2Evyg,ROLpP-MhKYwG1qatuzYnMA,XxupTCuPmzc48hjgf4WOGA,2,Usual pub fare..nothing special here. I had the fish and chips and was rather disappointed ;more batter than fish. French fries were no better than the frozen kind that you heat in the oven. My friend had the chicken Caesar salad and she said it was ok ...Won't be bothering to return on next visit to Montreal
gYAM9MZ_s-YKIUZSZ2Evyg,I92M1nPIuY4KQxCO9NeGwA,Syl3GldNtoP8JKK9kZY7TA,3,Food was delish ; drinks good. But getting our food was to long. Place was clean. With great view.
gYAM9MZ_s-YKIUZSZ2Evyg,xU3sDPonLx1_w4t6wOOpdg,9oYZCGq-A6VgMfqgT98iiQ,5,Service was superb! The food was amazing and the beer was definitely the highlight of the whole experience. The manager was very kind to offer us a serving of the Caesar salad which tasted really good. I got their signature 3 brasseurs burger and the beef patty was juicy with the right amount of tenderness. They also recommended the blonde beer to go with the burger and it truly clicked! Overall; a very satisfying meal in this crazy cold winter.
gYAM9MZ_s-YKIUZSZ2Evyg,pUagQxJZV8MmyS8-wDIMlw,doWNG5JjoskOcZ_MXePvBw,3,A pleasant surprise. Reviews online seemed mixed. The Sainte-Catherine location was only a few blocks from my hotel. As I'm always searching out the local beer; this was the plan for lunch...Bartender was very friendly and helpful; guiding me through the beers. The brown I had was tasty and flavorful -- unlike the beers I had at two other brewpubs...Food was also tasty. I had the smoked meat fllammekeuche (with pickles -- sounds odd; but it works). Sort of a super thin crust pizza. Very tasty and just right for a light lunch. ..Tried to return late in the afternoon the next day; but crowds were out the door. Evidently a local hotspot at prime times.
gYAM9MZ_s-YKIUZSZ2Evyg,Wrqn5-gDabA2BJhJy87csg,Q57VkR6SRcxmRHUEoxB0gQ,2,One word: MEDIOCRE.We were 2; waited a long time when they were not busy to be seated; we asked for one of the many empty small booths; and were told that they were only for 3 or 4; meanwhile they soon filled up with only groups of 2..Then our waiter got our order wrong... .The calamari was bad. .And the food was nothing to write home about..Their special beer wasn't even good. .Bottom line: finally tried it and will not go back.
gYAM9MZ_s-YKIUZSZ2Evyg,Bc4hV4d7itnxX3DUhNeEsQ,EE2JyObyCyusTzOr3YpRQg,4,En promenade dans Montreal; nous avons trouvé ce bar par hasard..La bière était bonne et les portions de frites très correctes. .Les frites a la bière sont excellentes !
gYAM9MZ_s-YKIUZSZ2Evyg,kJ4lojFBpi5utB1Djke2WQ,V54sbdxkVgjWJwlKf282VQ,5,Being a regular costumer for few months now; I always feel welcome. Not every Waiter / Waitress is the same; but some are just better. Amazing service at the bar! You have to ask for Iva ! Great variety of drinks; beers are local and they taste great. The food is always served quick and the order is made right. With great ambiance; and welcoming service; a good way to relax after a work day. They made a costumer for months now. I recommend the place.
gYAM9MZ_s-YKIUZSZ2Evyg,bs_FiiqQNyUg6Fh_WqyLyQ,HjZJRksM3tFpx4Reu7Noaw,3,Lively place with a lot of rooms; spills out on the sidewalk.    A nice place to sit after wandering 10 miles through the city on my first trip to Montreal; very much a pub feel with the menu to match.  I had the most egregiously offensive item on the menu: Poutine Flamkucken!    A large thin pizza piled with fries and gravy.   Why not stomach the most touristy pile of calories in the whole place?  The staff seemed very busy but they kept up with the drinks and pace well.
gYAM9MZ_s-YKIUZSZ2Evyg,WTBjrYlY8thkKOCwmFCIhQ,KYZ-WNmdTFNxrxtNFzqgzQ,4,Arrived in Montreal this afternoon; we were starved and looking for somewhere to eat; we choose this place and we were not disappointed the menu as a newspaper was very cute idea;it was a wonderful lunch; we both order the flat bread and it was very good; this was a true flatbread super thin.. It is a large order for one person you will more then likely have left overs; to re-live the lovely lunch again :) ..The service was good and atmospheres was cool and relaxed price was reasonable felt like we got value for our dollar for sure; I hope to have a couple pints before the end of our trip :)
gYAM9MZ_s-YKIUZSZ2Evyg,YVaONBBT9lSJQwBPWCB0qQ,wO2sfyalTsCCYJ8AVFP9dw,2,If it comes down to Les 3 Brasseurs or Hurley's; which is right down the street; I'll pick Hurley's every time. This place is very generic and unexciting. The vibe is mediocre at best; the food is ordinary and lacking in flavor and the service is more or less non-existent. Also; somewhat overpriced. Not for me.
gYAM9MZ_s-YKIUZSZ2Evyg,U1vl4SQzO3wTAWlYVnSjnw,ibP_cryFJJur8xU_p1M57A,1,I got a poutine and the fries were horrible. They were hard and tasted like wet potatoes. The service was very underwhelming...I wouldn't go back.
gYAM9MZ_s-YKIUZSZ2Evyg,dvODnX8jX-5M1ctMiutF7g,p4W_LMdIbgY_6z4GxLL9uw,1,This is my very first 1 star review; but this place deserves it. Service was slow; we couldn't order appetizers because we were told they would take as long to cook as the main course (??); and they took almost 20 minutes to get a waiter to take our order. Other issues were flat soda; no ice; and a lack of butter for bread. ..For making beer on the premises; the amber beer I ordered was; to be frank; not good. For the main course I ordered pork shank; which might as well been called pork fat shank; as there was more of it than the actual meat. Everyone's else's meals were lackluster as well. ..To put it simply; we spoke to a local the next day who said we would have been better off eating at McDonald's. Enough said.
gYAM9MZ_s-YKIUZSZ2Evyg,1G0fw7ywVlg3TS9MIWpyUw,KKH-h7nakIAyL_n72rF0sg,2,Arrived in Montreal today and live visiting here.... Stopped in here as their 'pizzas' looked good. They are pizza like; just on a flatbread. .The staff were friendly but we were unable to sit at a booth as they are for four people which annoyed me a little but guess I can understand they don't want to turn others away. This meant I had to sit at what I would refer to as bar stools and a tiny round table up high. Not a fan of eating like this - no problem if just having a drink! We did end up moving to a smaller booth when one was available. .The food was really nice and we enjoyed the pizza and fries. The food was predictable and tasty. .The service was a little ordinary tonight and we felt a bit under serviced. It took a long time until we could order then once we received our meals no one came near us until we asked for the bill. Not really impressed and would probably not come here again.
gYAM9MZ_s-YKIUZSZ2Evyg,jbjUTojR-GgbJoWMJd4W6w,7-WLl_ye3bZU8D9alk86lg,1,The worst food for the price ever. Mushroom chicken is the worst scallopini I've ever had. The house burger is tasteless;  farmer veggies is really some barely defrosted vegs from the supermarket. Even the fries that come with the burger must have been counted per piece; they didn't even fill the plate. In short; the beer might be ok but do not expect to eat well here.
gYAM9MZ_s-YKIUZSZ2Evyg,eoxGoHtay3VwTpnRepsFzQ,dOt23VCtOGTrdE6E__XbRQ,3,Broad beer selection; mediocre and overpriced food...Good place to try a variety of beers and maybe have an appetizer or lunch. Would not recommend if you're looking for a restaurant for a good night-out meal...Definitely ask about any special beers they may have; as there are some that may not be on the menu. I'd go back for the beer if I was in town again.
gYAM9MZ_s-YKIUZSZ2Evyg,-9b4s874f_CnznTu4JorRg,PhXeoJGUI2MNfD_-vZpEdg,3,I wanted to love this place again because it is where my boyfriend and I first meet but sadly it wasn't great...Les 3 brasseurs is a franchise so I never expect much about the food; i like their onion rings and some of their beers. But the last couple of times I went I was really disappointed. The service is never quite right; all the waitress are nice but clearly have too many clients they can not manage your table properly; we have to wait at least 45 minutes to have water and to order our food; then because of the location the kitchen is also really busy so another 40 min for the food to arrived...The food is not bad if you come for a simple snack; but I really think the burgers use to be good now they are grosse and same for the poutine. The meat is always over cook and there is clearly to much gravy. We took the chance to order the new item; the Poutine flamenkeush (pizza) and that was not great at all; the pizza was super soggy due to the overload of gravy (more gravy than fries) avec the pizza was bland...Overall; not the best 3 brasseurs I went to. Don't even try to have access to the terrasse it would be worst.
gYAM9MZ_s-YKIUZSZ2Evyg,FArIEoSKbCcVqWc2eWNFXA,9pfqqi6BS9XM9NRECkIghQ,4,Les Trois Brasseurs is where I had poutine for the very first time.  It was a medley of flavors on a plate that really shouldn't have gone together so well--French fries; gravy and cheese curds--but came together in perfect harmony.  Mike had promised I'd enjoy it and I did despite my initial skepticism.  Overall; the restaurant is a fairly standard microbrewery with great food and people-watching.  I would definitely be interested in returning.
gYAM9MZ_s-YKIUZSZ2Evyg,U95wccXN_J8JwA5Ktlu8tw,xz4EkxvnGig6BJgDgXlzZQ,2,Jeeeeez where to begin..The best part was our waitress she believed in the place and loved her job...3 L blonde beer 23 dollars ...awesome ..Food was terrible I mean terrible fries salad burger everything was just disgusting. The burger tasted off and my friend got sick. Cheese was funky. Calamari was mostly oil and batter no calamari felt like a bucket of grease after eating that...Honestly only reason I came here is because I left the eaton centre and it was raining and we wanted to have dinner and drinks. I would give them 1 star but our poor waitress was so kind and sweet and very professional ANICK was the best part.
gYAM9MZ_s-YKIUZSZ2Evyg,Ol7Z6Ak8Y-7vFZsmKiEdRw,HlHu2LQIdJu_jYrpf0NPZA,2,Had an awful lunch in Montreal. It looks like a bar; locate in one of the main shopping street; but food was awful--- it cannot be worse. Limo made was diluted and they charge the price of 2 for a refill. French onion soup was salty; and the smoked salmon tastes not cooked at all. And for that lunch; which got me run to the bathroom on the highway; was priced for 40 dollars. Never; never have it again!
gYAM9MZ_s-YKIUZSZ2Evyg,KcFMI-hsr2Em7whfI4OM5g,ZzU0cZAmZHOmrIdRSOOBOg,2,I've been to 3 Brasseurs all over town a bunch of times even though I find the food and beer just alright. .I probably will be back because I like the atmosphere and service. Even when it's happy hour; waiting times are never too long...The beer itself is good; I like the blonde or the white best- their red has a bitter aftertaste and their stout is just too heavy for me..Their beer cocktails are interesting; you can have them mixed with sprite; grenadine; shot of whisky; lemon liqueur etc. ..Food actually kind of sucks. They rarely ever have specials or change their menu; I find it so bland. Their pizza like dishes are lackluster. They used to have some with chicken as a topping and it was removed from the menu; no clue why as it was the only good one. Crust is too thin; cripsy like a cracker or soft like wet pita depending on the day.....Their burgers are ok; the beer battered one in particular; but fries are frozen and just so flavorless. They serve everything with that mustard/mayo sauce to mask their lack of flavor..They serve beer battered thick cut fries as an appetizer dish; but you cannot ask for it as a side; instead of regular fries;  the waitress told me they are already individually portioned; so frozen; as a basket appetizer and it would be too much with a burger or anything else I was getting...The wraps are a real mess; I've tried their avocado chicken wrap as well as a bbq chicken and it was always steaming hot with a soggy center; mushy pita. Looks like it came straight out of the microwave....Fish and chips another awful mess; fish incredibly oily and soggy...Their chicken brochette dish would be the best I had of the bunch but for 14$ the portion is incredibly small. I always like to replace my fries with a side of rice and unfortunately it looks like they only give you 3 spoonfuls. Once; their green beans were undercooked; hard; to the point of being raw...I don't come here for the food; neither should you; unless you just want a burger or nachos- A couple drinks or place to hang after work is what it's for.
gYAM9MZ_s-YKIUZSZ2Evyg,qF9L6T65pBhtpm1Qmo-uQA,JaFqtUf0Uen5MBxYGQcSLQ,1,American tourist walking around Montreal looking for a place to grab lunch.  Saw a good amount of people inside so thought it would be decent...Talked to the host in english; who sat us at a table; but he gave us menus entirely in French.  Tried to get the attention of 4 different servers for an English version of the menu with no luck.  Took 10+ minutes for server to finally come and ask if we wanted drinks and give us new menus...Waited 20+ minutes for someone to take our order and no one ever came.  We ended up asking for the check and leaving to head somewhere else.
gYAM9MZ_s-YKIUZSZ2Evyg,m7uzBJ0yPXZkKllOEa0yDQ,XI3XY2Sc-V25IA4VuUZGsw,1,Ugh.  Awful.  Awful.  Service - HORRIFIC.  Food - BAD.  Enjoyed every minute of dining & service in Montreal; until tonight.   Average 25% tip.   Gave 15; and they deserved l
gYAM9MZ_s-YKIUZSZ2Evyg,YZ0PyON8v8PcunoA6H3kBg,clnPUykF8rbci6UfqucsAg,2,First off when we got to the restaurant there was a line and I was 5 seconds from walking out the door; but my hunger got the best of me. Needless to say they were very fast at getting us a table and even faster with delivering the food. The drinks on the other hand; we had to remind the waiter twice to get... As I have to follow a gluten free diet I was shocked to not find a single option I could have.. I had to go with my safe bet and get plain salad and grilled chicken... yum... Great atmosphere but would like more options for dietary restrictions
gYAM9MZ_s-YKIUZSZ2Evyg,sGJvx1MTsetDzsnrHfJHLg,VDmZ5Nv5FeByxtXu9Es5iQ,4,Les 3 Brasseurs is a pleasing​ regional chain of microbreweries in Montréal and ​possibly the only restaurant​ I was able to find that serves Growlers. ..After a brisk walk through the touristic downtown area in Montréal;​ our party was ready for cold libations and Les 3 Brasseurs kind of found us. It is a rather large restaurant​ with a massive horseshoe-shaped​ Bar and surrounding tables that make for great viewing of sporting events and passersby​ alike. the service is solid (contrary to what most of the local Yelpers cite) and the prices are very reasonable considering the locale. That or I just accustomed to what we would pay here in SoCal.....True to form; I elected to try their IPA which is a delightful; full-bodied​ number featuring​ an excess​ of Cascade and Amarillo hops; blended​ with pale malt and crystal malts. This is an unfiltered brew that is profoundly​ fermented. It delivers fragrances​ from fresh hops with hints of citrus and spruce with a bitter and piney close. I was so enamored​ by it I ordered a second and then even purchased a Growler's worth to take back with me to the Hotel room. Yes; it truly is that delicious​. ..I was a party of 4 and everyone seemed to love their choices in Beer as well making a safe bet for microbrew aficionado​s or novices alike. They seemed to have countless options on tap along with a lengthy list of bottled mass produced favorites. ..As my trip progressed I started running into other locations of Les 3 Brasseurs and they quickly became my go-to in the event I wanted a quick pint I knew I could count​ on. They also offer a full kitchen but you will have to look elsewhere for an opinion on that. I didn't get all the way to Montréal for a franchise pub grub experience. Sorry about that.
gYAM9MZ_s-YKIUZSZ2Evyg,d3VsbmMRKSDc3w_O3Mbwog,Xyr176YtO4kAHYkHTYl3UA,3,The beers are excellent. I had the amber beer (much like a belgian ale like Leffe). The food is also great. I've had the smoked salmon flamm with capers and cheese. Most recently I had the alcasienne flam; which; had slices of kielbasa; sauerkraut and gruyere. It was good but I wish it had some sort of sauce since it was a but dry. The poutine; however was awesome!!!
gYAM9MZ_s-YKIUZSZ2Evyg,VagaYH46uI0H460e6c5-oA,CL3N1pbVQoHQ8GKiwnbc0g,4,Stopped by her for drinks randomly while roaming the city. Definitely has brew-house feel to it which is pretty cool. Didn't try much food outside of the nachos; which were ok; but again my tunnel vision was set on the beer. The blonde belgium pale ale was pretty good and extremely . The blonde tasted like a light version of leffe blond. They also had these beer cocktails which were an interesting twisted on a typical brew house like beer & whiskey; beer & grenadine; and some other odd mixtures.Overall the place is pretty good and the servers were really nice  and were pretty attentive.
gYAM9MZ_s-YKIUZSZ2Evyg,St5sFHzOM0ctIU1pfFMh1A,it08WgMrIKH5wHqXgX7WOg,4,It's  a nice place to drink a beer and eat some poutines; perfect to watch sports or hang out with your friends.
gYAM9MZ_s-YKIUZSZ2Evyg,CsyKgh3CHrdvY6Rdx6JGeA,eYCRsQEg4TMH-fFSAQaZuQ,4,I only had the ceasar salad and the wings from the food menu; but neither disappointed. I did try all of the beers; though; and they were quite appeasing. (Minus the IPA; but only because I don't usually prefer IPAs.) And; my favorite of all; was the raspbeery lemonade beer cocktail. What a neat drink; and it actually tasted good; too! ..But the real reason I liked this place so much was the atmosphere. It just felt good to be there.
gYAM9MZ_s-YKIUZSZ2Evyg,iO-5vDAC9-KTC72kgk4arg,5Q1HUrP5ETX5RwIGn2ZKeA,5,Went there two nights in a row. Excellent local IPA and Wit beers. Salads were huge and very good. The cassoulet was superb; great flavor and a generous serving. The Poutine was also very good. Our waitress (both evenings as it turned out); Jen; was excellent with a nice sense of humor. Reasonable prices.
gYAM9MZ_s-YKIUZSZ2Evyg,rvjEv-DiB9fAeW0JUpAbgA,cQURrPSwV9GH3MyhTWrraQ,4,Good food with quick service. Their pizza was good and different. Super thin crust and no tomatoe sauce. Very enjoyable.
gYAM9MZ_s-YKIUZSZ2Evyg,4PGtYE2Uq7S_sjR_2iukbA,Z70dHmYpOKW3T1DJUqT3iQ,3,Good outside atmosphere. Good crisp fish n chips. Provincial Mussels fresh and tasty. Poutine was good. Service friendly but a bit slow. Food was slow coming out from the kitchen. They brought out a nice tray of mussels and then they went by...to another table that was seated after ours.
gYAM9MZ_s-YKIUZSZ2Evyg,Cxiyc3vxg2jBeSVHhFz6Wg,F3dpNfv6myP_tU5jncodtQ,1,First spot we stopped at when we wondered around Montreal. It looked like a cool place when we came in; the decor was okay. There were a lot of people inside. ..The waitress nice at first but she came off rude when we asked questions about the menu. My boyfriend ordered a pizza like dish... NOT pizza; she corrected us for calling it a pizza... It was bland. I ordered the classic burger; more like shit burger. It was like a frozen patty that had been cooked until completely dry! They give you the mayo on the side; good flavor. I ate the fries with ketchup...When we went to pay we paid cash.. I ordered Canadian money from my bank back home.  The girl ran after me on my way out to say the bill was no good. It was just a later year; (date printed)  but I felt so offended that she would come after me to say I gave her counterfeit money!  AND IT WAS A FIVE$ BILL!..If I could give Zero stars I would!
gYAM9MZ_s-YKIUZSZ2Evyg,kdmEklD1_WAPHiv_Tv_XwA,iJjtO1vb30y9frp32q0Awg,3,Our starving yet patient family of four came upon Les 3 Brasseurs after trying to book many other restaurants. Fortunately; we didn't have to wait long to be seated. However the service was quite slow because we had one polite and helpful waitress for about 20 tables.  The bar scene looked fun for 20 somethings; the restaurant was giant; like a fancier version of Chili's.  With more staff and a healthier menu; this could be a fantastic family restuarant for Vieux Montreal. Good fallback for a family.
gYAM9MZ_s-YKIUZSZ2Evyg,7Ri5xkuj6rMvD8F2zjWFow,ohfusvGfIsuV12hJ6M58YA,3,They have great beers; home-brewed with different distinctive tastes depending which variety you choose. They also have happy hours where the blond and amber beer are on special and they often come out with a special variety monthly...The ambience is great; very clean and not too noisy. I love the free peanuts; goes well with the beer when waiting for the food...The food is alright; but the service is just below average. Food comes out pretty slow; and the waitresses rarely come to take away the empty plates or fill my water...However; it is still a great place to go in groups; but I'd recommend you to go for the beer and appetizers only.
gYAM9MZ_s-YKIUZSZ2Evyg,zH6jKkSP1Sy20-gRcmprdw,2slcCWBjRvUmYoXKpIRSUg,1,Wow; in contrast to all the great restaurants and pubs in Montreal; this was the pits.  Service was very efficient; until we finished our meal and our waitress disappeared for the next 20 minutes.  The blonde beer was horrible; almost a sweet and sour taste at the same time.  My wife and I challenged each other to take a swig without wincing and we couldn't pull it off.  I have tried many beers and enjoy microbrews but this was horrible.  Then we noticed a waitress taking the dirty silverware that was collected from the tables; putting them in a pitcher which I assume was slightly soapy water; wiping them off with a towel and putting them back in a tray as clean.  This was not in the kitchen; but on a side table and no rinsing.  The music from the pop videos was so loud; you had to shout to have a conversation; and it was all rap and pop crap.  Overall a really bad experience.  If you want a good pub; try Ye Olde Orchard Pub; great food and service and good selection of beers; both Irish and local.
gYAM9MZ_s-YKIUZSZ2Evyg,ps00_kAh92IMjXqTzxuHrw,PqfsyleZbREo5ykO0Dj20g,3,Les Trois Brasseurs is one of those places I would consider just average.  Nothing really makes you crazy to go back; but nothing is also really stopping you from returning.  ..Their beer selection is all brewed locally and they have a full bar for those looking for something stronger.  ..The food; which two of us ordered burgers and two sandwiches; was pretty good.  The fries were done nicely and the burger was satisfying.  Their signature mayonaisse came in a sealed container like fast food joints sauces which was kind of odd.  ..Prices were decent; especially given it's downtown; St. Catherine location.
gYAM9MZ_s-YKIUZSZ2Evyg,D0E-lGF7zXUJjFJEgUePsQ,ZUsSGd9IeFaXSXFMr1bq4Q,3,We came here cause we were shopping across the street and heard this place brews its own beer. This place feels like your garden variety tavern-themed casual dining place in style with American restaurant chains such as Bennigans or even TGI Friday. It's busy and bustling with Salt & Pepper video playing on big screens. The food are all safe picks of American casual food such as cesar salad; hamburger; pizza (YAWN)....I tried 4 of the beers as they have a little sampler Et Cetera with glasses with 4 oz; white; blonde; amber (rousse) and brown. The blonde and Amber were not bad for a microbrew; although I think I'll stick with Griffon Rousse.
gYAM9MZ_s-YKIUZSZ2Evyg,JMSW2PE8Xl6xZrSsRe4eEw,Q-n_yGEpCThAdksLTV_Nkg,5,This was a great place. The amber beer was awesome. The service was good & the place was clean & it had a good atmosphere.
gYAM9MZ_s-YKIUZSZ2Evyg,0P2tOgdFpCS2Zk_vieLaQg,nd72cvpj2dY6wxE0NyzdIQ,4,Went here on Friday night. fairly busy but we were still able to get seated with a party of 7 pretty quick. I had the 3 Brasseurs sauerkraut and beer sampler. I loved both and thought the prices were very fair here. Ill be coming back here next year for sure.
gYAM9MZ_s-YKIUZSZ2Evyg,S84mUyQA14a4SLv6a8Lzaw,0nXcDV3ZAca3toADH7VZTg,2,Les 3 brasseurs est plus une solution de rechange lorsque tous les autres restos à proximité sont pleins. Chaque fois que j'y vais; je suis déçue de la nourriture. Souvent les plats sont fades; secs; bref n'ont rien d'extraordinaire et absolument tout d'ordinaire. Lorsque j'y suis allée hier; c'était encore pire. Sur 6 personnes; seulement 2 ont apprécié leur nourriture (des flamms....seule bonne option du menu me semble-t-il). Mon wrap aux légumes grillés ne contenaient que 2 ou 3 minuscules morceaux de poivron et où étaient les avocats? Pire sandwich que j'ai pu manger dans ma vie. Je préférerais encore avaler un sandwich de la cafétéria de l'université. Mon amie qui a pris la tartine aux fruits de mer a été atrocement déçue elle aussi... Son plat avait l'air d'une grosse  toast  garnie de câpres; de saumon fumé  cheap  et de 4 ou 5 crevettes surgelées... Pas fameux! Côté bière; tous ont cependant bien aimé. J'avais opté pour la sangria blanche et encore là; j'ai été déçue. Mon verre ressemblait à un mélange fluo de jus en poudre. Disons que ce n'est pas la boisson que j'avais en tête. ..Parlons service maintenant : queeee c'estttt lent! Nous avons dû attendre un bon 20 minutes avant que la serveuse vienne prendre nos commandes de boissons. Puis; un autre 20 minutes pour la nourriture. Ensuite; 25 à 30 minutes pour que la nourriture arrive. Finalement; presque 30 minutes après que nous ayons fini nos plats; nous avons dû aller chercher la serveuse pour qu'elle prenne notre commande de desserts. Beaucoup trop de temps d'attente additionné pour un restaurant aussi...boff. C'était bruyant et la musique était digne d'un club à 2 h du mat'. ..Mes 2 étoiles vont à la serveuse qui; malgré sa lenteur; était gentille et n'hésitait pas à nous recommander des plats (nous aurions peut-être dû l'écouter!).
gYAM9MZ_s-YKIUZSZ2Evyg,dmx5Aryrq50rZ4Q22DcZ_w,1sn9-dV3wOLb90BcoWMKTw,4,Poutine flatbread; that's all I need to say. Amazing! Also great home brewed beers! The stout was creamy and tasty. A perfect compliment to a flatbread covered with poutine!
gYAM9MZ_s-YKIUZSZ2Evyg,2oC5q5MJdIXLYtIQEsBnrg,GyMt3jYap29z_mIbfHXXzQ,4,Staff was courteous. Food was okay. Barmaids offered excellent service.
gYAM9MZ_s-YKIUZSZ2Evyg,dm1p28SCGJ0z3cQcpy20GA,yt2i4q0cnoJw5h4K-hVmgw,4,We were visiting Montreal and checked this place out. My wife and son got burgers and they were very happy since the burgers were cooked the way they like them . Often; my wife deals with undercooked burgers at other establishments and has to send them back. I had the chicken bacon poutine; which is a Quebec dish of fries topped with pulled chicken white meat; bacon; cheese chunks and grazy. It was very good and it's too bad one cannot find this in Boston; at least that I know of. I had an IPA and my wife a Belgian wheat ale since the 3 brasseurs is a brewpub. Both beers were good though unexceptional or challenging. I am used to IPA's with more character though perhaps Canadian/Quebecois tastes are different and these beers fit the bill up north. The service was very good; best I have had in a long time; anywhere.
gYAM9MZ_s-YKIUZSZ2Evyg,puMWOwZTa1A2B9oMRFl7KQ,WwUSK9PHYajDqyv3v95jxg,2,Excellent service;  friendly staff.  No Stanley Stout; no beer of the month; mac and cheese was just noodles with cheese (no sauce) and soggy fries.  Shit food and no beer on site that was advertised; pretty lame; last time I hit this location. Your done 3B.
